Days                ,Latitudes           ,Payload Power       
327.8813559322034   ,-63.58974358974359  ,178.12559982800195  
241.27118644067798  ,-67.6923076923077   ,nan                 
68.05084745762713   ,-63.58974358974359  ,124.51561507154825  
74.23728813559322   ,-63.58974358974359  ,nan                 
358.81355932203394  ,-63.58974358974359  ,157.60083109135414  
148.47457627118644  ,-59.48717948717949  ,nan                 
6.186440677966102   ,-59.48717948717949  ,163.05300576102076  
68.05084745762713   ,-59.48717948717949  ,146.10324727928023  
55.67796610169492   ,-59.48717948717949  ,151.09052325538232  
117.54237288135594  ,-63.58974358974359  ,nan                 
346.4406779661017   ,-63.58974358974359  ,169.82816921228886  
86.61016949152543   ,-63.58974358974359  ,nan                 
92.79661016949153   ,-63.58974358974359  ,nan                 
0.0                 ,-59.48717948717949  ,166.88245248919355  
105.16949152542374  ,-63.58974358974359  ,112.25788135402884  
259.8305084745763   ,-63.58974358974359  ,171.29639756852148  
266.0169491525424   ,-63.58974358974359  ,174.71079984072435  
290.7627118644068   ,-63.58974358974359  ,183.91391000774334  
191.77966101694918  ,-59.48717948717949  ,nan                 
179.40677966101697  ,-59.48717948717949  ,nan                 
117.54237288135594  ,-59.48717948717949  ,123.47584809459319  
136.10169491525426  ,-63.58974358974359  ,nan                 
142.28813559322035  ,-63.58974358974359  ,nan                 
105.16949152542374  ,-59.48717948717949  ,128.58535269691225  
154.66101694915255  ,-63.58974358974359  ,nan                 
37.11864406779661   ,-59.48717948717949  ,154.59562143565745  
98.98305084745763   ,-59.48717948717949  ,131.96256996752984  
148.47457627118644  ,-63.58974358974359  ,nan                 
222.71186440677968  ,-63.58974358974359  ,nan                 
204.15254237288136  ,-63.58974358974359  ,nan                 
80.42372881355932   ,-59.48717948717949  ,140.40638102188115  
18.559322033898304  ,-59.48717948717949  ,157.53208293498872  
284.5762711864407   ,-63.58974358974359  ,182.69684408583075  
247.4576271186441   ,-63.58974358974359  ,nan                 
253.6440677966102   ,-63.58974358974359  ,nan                 
185.59322033898306  ,-63.58974358974359  ,nan                 
167.03389830508476  ,-63.58974358974359  ,nan                 
30.932203389830512  ,-59.48717948717949  ,155.37723701876024  
173.22033898305085  ,-63.58974358974359  ,nan                 
197.96610169491527  ,-63.58974358974359  ,nan                 
210.33898305084747  ,-63.58974358974359  ,nan                 
179.40677966101697  ,-63.58974358974359  ,nan                 
309.3220338983051   ,-63.58974358974359  ,nan                 
160.84745762711864  ,-63.58974358974359  ,nan                 
278.3898305084746   ,-59.48717948717949  ,160.38058560661284  
43.30508474576271   ,-59.48717948717949  ,154.22101900044922  
191.77966101694918  ,-63.58974358974359  ,nan                 
253.6440677966102   ,-59.48717948717949  ,147.14709369855765  
352.6271186440678   ,-63.58974358974359  ,nan                 
290.7627118644068   ,-59.48717948717949  ,166.1609405165651   
167.03389830508476  ,-55.38461538461539  ,nan                 
86.61016949152543   ,-59.48717948717949  ,137.64942161655804  
92.79661016949153   ,-59.48717948717949  ,135.23138020271224  
49.49152542372882   ,-59.48717948717949  ,152.9528511153627   
352.6271186440678   ,-59.48717948717949  ,173.58521748240395  
12.372881355932204  ,-59.48717948717949  ,159.86767164743856  
173.22033898305085  ,-55.38461538461539  ,nan                 
142.28813559322035  ,-55.38461538461539  ,nan                 
24.74576271186441   ,-59.48717948717949  ,nan                 
160.84745762711864  ,-55.38461538461539  ,nan                 
222.71186440677968  ,-59.48717948717949  ,nan                 
284.5762711864407   ,-59.48717948717949  ,163.46597273851955  
74.23728813559322   ,-59.48717948717949  ,143.17795843524374  
154.66101694915255  ,-55.38461538461539  ,nan                 
179.40677966101697  ,-55.38461538461539  ,nan                 
61.864406779661024  ,-59.48717948717949  ,nan                 
315.5084745762712   ,-59.48717948717949  ,172.33867651021782  
111.35593220338984  ,-59.48717948717949  ,125.59956889904579  
185.59322033898306  ,-55.38461538461539  ,nan                 
309.3220338983051   ,-59.48717948717949  ,171.14425606437936  
296.9491525423729   ,-59.48717948717949  ,168.30853021707452  
365.0               ,-59.48717948717949  ,167.0847662124213   
6.186440677966102   ,-55.38461538461539  ,173.5749815576616   
321.6949152542373   ,-59.48717948717949  ,173.79073446755834  
241.27118644067798  ,-59.48717948717949  ,139.04768638779777  
358.81355932203394  ,-59.48717948717949  ,170.617160623343    
247.4576271186441   ,-59.48717948717949  ,143.2021103961372   
303.135593220339    ,-59.48717948717949  ,170.07552537870677  
167.03389830508476  ,-59.48717948717949  ,nan                 
173.22033898305085  ,-59.48717948717949  ,nan                 
266.0169491525424   ,-59.48717948717949  ,153.6397391970068   
185.59322033898306  ,-59.48717948717949  ,nan                 
191.77966101694918  ,-55.38461538461539  ,nan                 
340.25423728813564  ,-59.48717948717949  ,176.24887169320223  
129.91525423728814  ,-55.38461538461539  ,nan                 
136.10169491525426  ,-55.38461538461539  ,nan                 
228.89830508474577  ,-59.48717948717949  ,nan                 
74.23728813559322   ,-55.38461538461539  ,156.93066384226617  
346.4406779661017   ,-59.48717948717949  ,175.4814102539389   
235.0847457627119   ,-59.48717948717949  ,nan                 
259.8305084745763   ,-59.48717948717949  ,nan                 
148.47457627118644  ,-55.38461538461539  ,nan                 
210.33898305084747  ,-59.48717948717949  ,nan                 
272.2033898305085   ,-59.48717948717949  ,nan                 
68.05084745762713   ,-55.38461538461539  ,159.86497145042085  
216.52542372881356  ,-59.48717948717949  ,nan                 
111.35593220338984  ,-55.38461538461539  ,138.93283568291608  
80.42372881355932   ,-55.38461538461539  ,153.9397626898766   
12.372881355932204  ,-55.38461538461539  ,173.71248302605733  
92.79661016949153   ,-55.38461538461539  ,149.23455134454326  
123.72881355932205  ,-55.38461538461539  ,132.8426941519423   
327.8813559322034   ,-59.48717948717949  ,175.21522612568253  
24.74576271186441   ,-55.38461538461539  ,173.01549916382825  
334.0677966101695   ,-59.48717948717949  ,nan                 
216.52542372881356  ,-55.38461538461539  ,nan                 
197.96610169491527  ,-51.282051282051285 ,nan                 
235.0847457627119   ,-55.38461538461539  ,138.28567013792457  
148.47457627118644  ,-51.282051282051285 ,nan                 
0.0                 ,-55.38461538461539  ,173.0341751501106   
105.16949152542374  ,-55.38461538461539  ,142.61282365297063  
18.559322033898304  ,-55.38461538461539  ,nan                 
30.932203389830512  ,-55.38461538461539  ,nan                 
37.11864406779661   ,-55.38461538461539  ,171.09631194930657  
43.30508474576271   ,-55.38461538461539  ,nan                 
315.5084745762712   ,-55.38461538461539  ,167.55794798275215  
49.49152542372882   ,-55.38461538461539  ,nan                 
117.54237288135594  ,-55.38461538461539  ,135.678480788762    
55.67796610169492   ,-55.38461538461539  ,nan                 
86.61016949152543   ,-55.38461538461539  ,152.2543061142153   
142.28813559322035  ,-51.282051282051285 ,nan                 
365.0               ,-55.38461538461539  ,173.26250942860702  
284.5762711864407   ,-55.38461538461539  ,159.95985478524477  
61.864406779661024  ,-55.38461538461539  ,nan                 
154.66101694915255  ,-51.282051282051285 ,nan                 
296.9491525423729   ,-55.38461538461539  ,163.82168024668556  
173.22033898305085  ,-51.282051282051285 ,nan                 
247.4576271186441   ,-55.38461538461539  ,144.85792706120384  
222.71186440677968  ,-55.38461538461539  ,132.5821276165587   
266.0169491525424   ,-55.38461538461539  ,151.35924043080058  
241.27118644067798  ,-55.38461538461539  ,141.61110278049904  
272.2033898305085   ,-55.38461538461539  ,154.12194399701866  
290.7627118644068   ,-55.38461538461539  ,162.01363474316142  
136.10169491525426  ,-51.282051282051285 ,143.42880322036953  
37.11864406779661   ,-51.282051282051285 ,202.07301461907824  
98.98305084745763   ,-55.38461538461539  ,nan                 
228.89830508474577  ,-55.38461538461539  ,135.28834806775512  
253.6440677966102   ,-55.38461538461539  ,147.48378952190086  
340.25423728813564  ,-55.38461538461539  ,170.46412115168556  
86.61016949152543   ,-51.282051282051285 ,174.17495213740463  
123.72881355932205  ,-51.282051282051285 ,149.7450696580556   
80.42372881355932   ,-51.282051282051285 ,177.6607419261785   
117.54237288135594  ,-51.282051282051285 ,153.82003240018335  
129.91525423728814  ,-51.282051282051285 ,146.05758691785573  
68.05084745762713   ,-51.282051282051285 ,185.3218047898442   
259.8305084745763   ,-55.38461538461539  ,148.57116010074435  
309.3220338983051   ,-55.38461538461539  ,166.7298778776794   
204.15254237288136  ,-55.38461538461539  ,nan                 
303.135593220339    ,-55.38461538461539  ,165.39982898909201  
210.33898305084747  ,-55.38461538461539  ,nan                 
55.67796610169492   ,-51.282051282051285 ,192.4311176012214   
6.186440677966102   ,-51.282051282051285 ,200.92443170438293  
197.96610169491527  ,-55.38461538461539  ,nan                 
0.0                 ,-51.282051282051285 ,196.80258124353776  
278.3898305084746   ,-55.38461538461539  ,nan                 
327.8813559322034   ,-55.38461538461539  ,nan                 
321.6949152542373   ,-55.38461538461539  ,nan                 
334.0677966101695   ,-55.38461538461539  ,nan                 
210.33898305084747  ,-51.282051282051285 ,137.06839414631142  
346.4406779661017   ,-55.38461538461539  ,nan                 
352.6271186440678   ,-55.38461538461539  ,nan                 
358.81355932203394  ,-55.38461538461539  ,nan                 
43.30508474576271   ,-51.282051282051285 ,199.12042646763717  
61.864406779661024  ,-51.282051282051285 ,189.21666957180958  
111.35593220338984  ,-51.282051282051285 ,158.2977974858575   
173.22033898305085  ,-47.17948717948718  ,nan                 
49.49152542372882   ,-51.282051282051285 ,194.81658354037214  
167.03389830508476  ,-47.17948717948718  ,nan                 
216.52542372881356  ,-51.282051282051285 ,139.03352827468805  
241.27118644067798  ,-51.282051282051285 ,151.44668537035167  
12.372881355932204  ,-51.282051282051285 ,nan                 
18.559322033898304  ,-51.282051282051285 ,nan                 
24.74576271186441   ,-51.282051282051285 ,nan                 
259.8305084745763   ,-51.282051282051285 ,159.81505873991628  
30.932203389830512  ,-51.282051282051285 ,nan                 
358.81355932203394  ,-51.282051282051285 ,192.34107639482247  
309.3220338983051   ,-51.282051282051285 ,180.85874182131806  
228.89830508474577  ,-51.282051282051285 ,144.725518780586    
98.98305084745763   ,-51.282051282051285 ,167.49200143499132  
92.79661016949153   ,-51.282051282051285 ,171.15218460108935  
74.23728813559322   ,-51.282051282051285 ,nan                 
185.59322033898306  ,-51.282051282051285 ,nan                 
154.66101694915255  ,-47.17948717948718  ,nan                 
105.16949152542374  ,-51.282051282051285 ,nan                 
179.40677966101697  ,-47.17948717948718  ,nan                 
253.6440677966102   ,-51.282051282051285 ,155.74292657391675  
346.4406779661017   ,-51.282051282051285 ,185.8331826185756   
278.3898305084746   ,-51.282051282051285 ,168.42856664454447  
167.03389830508476  ,-51.282051282051285 ,nan                 
222.71186440677968  ,-51.282051282051285 ,141.74127735518286  
179.40677966101697  ,-51.282051282051285 ,nan                 
80.42372881355932   ,-47.17948717948718  ,nan                 
191.77966101694918  ,-51.282051282051285 ,nan                 
296.9491525423729   ,-51.282051282051285 ,176.97542638989813  
204.15254237288136  ,-51.282051282051285 ,nan                 
160.84745762711864  ,-51.282051282051285 ,nan                 
247.4576271186441   ,-47.17948717948718  ,158.7999757494877   
235.0847457627119   ,-51.282051282051285 ,nan                 
55.67796610169492   ,-47.17948717948718  ,230.0964211658326   
18.559322033898304  ,-47.17948717948718  ,249.36835281452744  
247.4576271186441   ,-51.282051282051285 ,nan                 
92.79661016949153   ,-47.17948717948718  ,203.9459301614548   
352.6271186440678   ,-51.282051282051285 ,188.50325652612793  
266.0169491525424   ,-51.282051282051285 ,nan                 
272.2033898305085   ,-51.282051282051285 ,nan                 
290.7627118644068   ,-51.282051282051285 ,nan                 
284.5762711864407   ,-51.282051282051285 ,nan                 
278.3898305084746   ,-47.17948717948718  ,176.76887366434607  
303.135593220339    ,-51.282051282051285 ,nan                 
68.05084745762713   ,-47.17948717948718  ,222.7704228758752   
334.0677966101695   ,-51.282051282051285 ,183.60907578123275  
30.932203389830512  ,-47.17948717948718  ,247.00712830697043  
315.5084745762712   ,-51.282051282051285 ,nan                 
321.6949152542373   ,-51.282051282051285 ,nan                 
327.8813559322034   ,-51.282051282051285 ,nan                 
365.0               ,-51.282051282051285 ,196.53414538853315  
272.2033898305085   ,-47.17948717948718  ,173.18761264416372  
340.25423728813564  ,-51.282051282051285 ,nan                 
105.16949152542374  ,-47.17948717948718  ,195.18782733248372  
185.59322033898306  ,-47.17948717948718  ,146.19481794423905  
111.35593220338984  ,-47.17948717948718  ,189.23768269114566  
24.74576271186441   ,-47.17948717948718  ,249.19607882537653  
210.33898305084747  ,-47.17948717948718  ,145.8006693966582   
259.8305084745763   ,-47.17948717948718  ,166.6002544315775   
136.10169491525426  ,-47.17948717948718  ,167.73004900591152  
142.28813559322035  ,-47.17948717948718  ,163.44839808181632  
0.0                 ,-47.17948717948718  ,nan                 
86.61016949152543   ,-47.17948717948718  ,208.5436169404862   
191.77966101694918  ,-47.17948717948718  ,144.48575267084905  
228.89830508474577  ,-47.17948717948718  ,152.18966571404795  
129.91525423728814  ,-47.17948717948718  ,172.55720944013768  
6.186440677966102   ,-47.17948717948718  ,nan                 
309.3220338983051   ,-47.17948717948718  ,196.1235984542702   
12.372881355932204  ,-47.17948717948718  ,nan                 
253.6440677966102   ,-47.17948717948718  ,162.11657123284252  
