Days                ,Latitudes           ,Payloads            
86.61016949152543   ,-80.0               ,nan                 
266.0169491525424   ,-80.0               ,nan                 
259.8305084745763   ,-80.0               ,nan                 
92.79661016949153   ,-75.8974358974359   ,nan                 
284.5762711864407   ,-80.0               ,106.87511539136165  
86.61016949152543   ,-75.8974358974359   ,nan                 
290.7627118644068   ,-80.0               ,163.29928692331714  
61.864406779661024  ,-80.0               ,110.38801956334116  
61.864406779661024  ,-75.8974358974359   ,126.27355798091105  
55.67796610169492   ,-80.0               ,168.1897688497316   
278.3898305084746   ,-80.0               ,60.363076606209155  
315.5084745762712   ,-80.0               ,360.3923102975859   
74.23728813559322   ,-75.8974358974359   ,46.88643329977257   
49.49152542372882   ,-75.8974358974359   ,215.71066685469108  
253.6440677966102   ,-75.8974358974359   ,nan                 
55.67796610169492   ,-75.8974358974359   ,168.83067798841446  
123.72881355932205  ,-75.8974358974359   ,nan                 
68.05084745762713   ,-80.0               ,62.29001583799331   
296.9491525423729   ,-80.0               ,224.0848073952923   
327.8813559322034   ,-80.0               ,404.8632418812503   
49.49152542372882   ,-80.0               ,232.47476216250075  
80.42372881355932   ,-80.0               ,nan                 
37.11864406779661   ,-80.0               ,nan                 
303.135593220339    ,-80.0               ,nan                 
30.932203389830512  ,-80.0               ,nan                 
309.3220338983051   ,-80.0               ,328.2793158106733   
43.30508474576271   ,-75.8974358974359   ,270.87563819435053  
68.05084745762713   ,-75.8974358974359   ,85.57540240831008   
24.74576271186441   ,-75.8974358974359   ,nan                 
0.0                 ,-80.0               ,450.2790663471925   
259.8305084745763   ,-75.8974358974359   ,nan                 
334.0677966101695   ,-80.0               ,419.0068803050047   
80.42372881355932   ,-75.8974358974359   ,12.471915655923532  
6.186440677966102   ,-80.0               ,448.5325871276396   
43.30508474576271   ,-80.0               ,nan                 
74.23728813559322   ,-80.0               ,18.891468547627188  
346.4406779661017   ,-80.0               ,437.7196573269639   
12.372881355932204  ,-80.0               ,442.13772399576635  
284.5762711864407   ,-75.8974358974359   ,106.85785716415407  
272.2033898305085   ,-80.0               ,18.84278314705968   
30.932203389830512  ,-75.8974358974359   ,nan                 
0.0                 ,-75.8974358974359   ,449.61838206857993  
37.11864406779661   ,-75.8974358974359   ,nan                 
358.81355932203394  ,-80.0               ,448.3669563260207   
18.559322033898304  ,-75.8974358974359   ,425.84573032747704  
247.4576271186441   ,-75.8974358974359   ,nan                 
272.2033898305085   ,-75.8974358974359   ,34.35826623873213   
278.3898305084746   ,-75.8974358974359   ,69.5991387530531    
290.7627118644068   ,-75.8974358974359   ,146.4242530495027   
18.559322033898304  ,-80.0               ,nan                 
352.6271186440678   ,-80.0               ,444.0076620377096   
296.9491525423729   ,-75.8974358974359   ,190.7491715139726   
365.0               ,-80.0               ,450.1437592538544   
98.98305084745763   ,-71.7948717948718   ,nan                 
340.25423728813564  ,-80.0               ,429.58608169646726  
6.186440677966102   ,-75.8974358974359   ,447.57723650852137  
92.79661016949153   ,-71.7948717948718   ,nan                 
105.16949152542374  ,-71.7948717948718   ,nan                 
74.23728813559322   ,-71.7948717948718   ,93.18577929359341   
98.98305084745763   ,-75.8974358974359   ,nan                 
61.864406779661024  ,-71.7948717948718   ,165.65591292364107  
303.135593220339    ,-75.8974358974359   ,243.1136854093704   
321.6949152542373   ,-75.8974358974359   ,368.4701055405176   
365.0               ,-75.8974358974359   ,449.54949193626913  
68.05084745762713   ,-71.7948717948718   ,128.89915839807333  
334.0677966101695   ,-75.8974358974359   ,nan                 
55.67796610169492   ,-71.7948717948718   ,202.3301907333364   
12.372881355932204  ,-75.8974358974359   ,nan                 
0.0                 ,-71.7948717948718   ,nan                 
86.61016949152543   ,-71.7948717948718   ,28.707630469769445  
24.74576271186441   ,-80.0               ,411.7979901480417   
167.03389830508476  ,-75.8974358974359   ,nan                 
340.25423728813564  ,-75.8974358974359   ,423.54668502711945  
12.372881355932204  ,-71.7948717948718   ,nan                 
327.8813559322034   ,-75.8974358974359   ,392.0134466052463   
6.186440677966102   ,-71.7948717948718   ,433.4326407916625   
346.4406779661017   ,-75.8974358974359   ,433.95594280138056  
43.30508474576271   ,-71.7948717948718   ,nan                 
49.49152542372882   ,-71.7948717948718   ,239.37130452489077  
80.42372881355932   ,-71.7948717948718   ,59.39414275172576   
315.5084745762712   ,-75.8974358974359   ,338.64962407778336  
259.8305084745763   ,-71.7948717948718   ,nan                 
321.6949152542373   ,-80.0               ,387.3685477727548   
18.559322033898304  ,-71.7948717948718   ,nan                 
247.4576271186441   ,-71.7948717948718   ,nan                 
24.74576271186441   ,-71.7948717948718   ,nan                 
358.81355932203394  ,-75.8974358974359   ,447.29134111356507  
253.6440677966102   ,-71.7948717948718   ,nan                 
352.6271186440678   ,-75.8974358974359   ,441.9017505153537   
30.932203389830512  ,-71.7948717948718   ,nan                 
278.3898305084746   ,-71.7948717948718   ,76.22556239041234   
136.10169491525426  ,-75.8974358974359   ,nan                 
37.11864406779661   ,-71.7948717948718   ,nan                 
167.03389830508476  ,-80.0               ,nan                 
185.59322033898306  ,-80.0               ,nan                 
111.35593220338984  ,-75.8974358974359   ,nan                 
154.66101694915255  ,-75.8974358974359   ,nan                 
222.71186440677968  ,-80.0               ,nan                 
247.4576271186441   ,-80.0               ,nan                 
142.28813559322035  ,-80.0               ,nan                 
179.40677966101697  ,-80.0               ,nan                 
129.91525423728814  ,-80.0               ,nan                 
185.59322033898306  ,-75.8974358974359   ,nan                 
111.35593220338984  ,-80.0               ,nan                 
179.40677966101697  ,-75.8974358974359   ,nan                 
160.84745762711864  ,-80.0               ,nan                 
160.84745762711864  ,-75.8974358974359   ,nan                 
136.10169491525426  ,-80.0               ,nan                 
173.22033898305085  ,-80.0               ,nan                 
228.89830508474577  ,-80.0               ,nan                 
204.15254237288136  ,-75.8974358974359   ,nan                 
210.33898305084747  ,-75.8974358974359   ,nan                 
117.54237288135594  ,-80.0               ,nan                 
216.52542372881356  ,-80.0               ,nan                 
197.96610169491527  ,-80.0               ,nan                 
105.16949152542374  ,-75.8974358974359   ,nan                 
241.27118644067798  ,-80.0               ,nan                 
191.77966101694918  ,-75.8974358974359   ,nan                 
197.96610169491527  ,-75.8974358974359   ,nan                 
148.47457627118644  ,-80.0               ,nan                 
105.16949152542374  ,-80.0               ,nan                 
210.33898305084747  ,-80.0               ,nan                 
123.72881355932205  ,-80.0               ,nan                 
253.6440677966102   ,-80.0               ,nan                 
154.66101694915255  ,-80.0               ,nan                 
204.15254237288136  ,-80.0               ,nan                 
117.54237288135594  ,-75.8974358974359   ,nan                 
142.28813559322035  ,-75.8974358974359   ,nan                 
216.52542372881356  ,-75.8974358974359   ,nan                 
173.22033898305085  ,-75.8974358974359   ,nan                 
98.98305084745763   ,-80.0               ,nan                 
129.91525423728814  ,-75.8974358974359   ,nan                 
92.79661016949153   ,-80.0               ,nan                 
191.77966101694918  ,-80.0               ,nan                 
235.0847457627119   ,-80.0               ,nan                 
284.5762711864407   ,-71.7948717948718   ,108.3412770781367   
235.0847457627119   ,-67.6923076923077   ,nan                 
148.47457627118644  ,-75.8974358974359   ,nan                 
247.4576271186441   ,-67.6923076923077   ,nan                 
228.89830508474577  ,-75.8974358974359   ,nan                 
235.0847457627119   ,-75.8974358974359   ,nan                 
160.84745762711864  ,-71.7948717948718   ,nan                 
241.27118644067798  ,-75.8974358974359   ,nan                 
111.35593220338984  ,-67.6923076923077   ,nan                 
266.0169491525424   ,-71.7948717948718   ,18.897082735717472  
253.6440677966102   ,-67.6923076923077   ,nan                 
222.71186440677968  ,-75.8974358974359   ,nan                 
105.16949152542374  ,-67.6923076923077   ,nan                 
296.9491525423729   ,-71.7948717948718   ,176.32620318435286  
266.0169491525424   ,-75.8974358974359   ,nan                 
80.42372881355932   ,-67.6923076923077   ,84.87554528118838   
340.25423728813564  ,-71.7948717948718   ,395.0799474175895   
321.6949152542373   ,-71.7948717948718   ,330.3304152040963   
303.135593220339    ,-71.7948717948718   ,213.47339569414117  
