Days                ,Latitudes           ,Spans               
74.23728813559322   ,-80.0               ,60.00794289492047   
303.135593220339    ,-80.0               ,27.682467673485267  
55.67796610169492   ,-80.0               ,26.04532558480578   
74.23728813559322   ,-75.8974358974359   ,48.822295379406604  
49.49152542372882   ,-80.0               ,21.880914538632467  
296.9491525423729   ,-80.0               ,43.81412020780656   
24.74576271186441   ,-80.0               ,13.16026884012529   
37.11864406779661   ,-75.8974358974359   ,17.632672825944205  
49.49152542372882   ,-75.8974358974359   ,21.522487616343533  
18.559322033898304  ,-75.8974358974359   ,13.628469179513251  
315.5084745762712   ,-80.0               ,16.871985241384806  
43.30508474576271   ,-75.8974358974359   ,19.454654435951255  
18.559322033898304  ,-80.0               ,12.378425145480914  
321.6949152542373   ,-80.0               ,14.342220699772504  
43.30508474576271   ,-80.0               ,18.10080477792392   
55.67796610169492   ,-75.8974358974359   ,24.318385229158782  
30.932203389830512  ,-80.0               ,14.264980742827875  
61.864406779661024  ,-75.8974358974359   ,28.383934988377455  
68.05084745762713   ,-80.0               ,39.34998001960878   
68.05084745762713   ,-75.8974358974359   ,35.07247267299783   
24.74576271186441   ,-75.8974358974359   ,14.54405731776643   
12.372881355932204  ,-75.8974358974359   ,13.001951619751042  
0.0                 ,-80.0               ,11.999999821516775  
30.932203389830512  ,-75.8974358974359   ,15.837019887939016  
61.864406779661024  ,-80.0               ,30.861012800509272  
358.81355932203394  ,-80.0               ,11.999999821516488  
346.4406779661017   ,-80.0               ,11.99999982151739   
37.11864406779661   ,-80.0               ,15.829175364589204  
365.0               ,-80.0               ,11.99999982151679   
340.25423728813564  ,-75.8974358974359   ,13.218556961688407  
0.0                 ,-75.8974358974359   ,12.391328659938745  
321.6949152542373   ,-75.8974358974359   ,30.34513807358211   
352.6271186440678   ,-80.0               ,11.9999998215167    
340.25423728813564  ,-80.0               ,11.99999982151866   
334.0677966101695   ,-75.8974358974359   ,15.103315711299683  
315.5084745762712   ,-75.8974358974359   ,59.1161470635158    
309.3220338983051   ,-80.0               ,20.772598976898234  
6.186440677966102   ,-80.0               ,11.999999821517767  
12.372881355932204  ,-71.7948717948718   ,14.529222083768525  
6.186440677966102   ,-75.8974358974359   ,12.605186712644683  
6.186440677966102   ,-71.7948717948718   ,14.11806555541453   
24.74576271186441   ,-71.7948717948718   ,16.206243401435078  
266.0169491525424   ,-80.0               ,nan                 
346.4406779661017   ,-75.8974358974359   ,12.616049712818587  
55.67796610169492   ,-71.7948717948718   ,24.056691149657233  
18.559322033898304  ,-71.7948717948718   ,15.217362255043955  
0.0                 ,-71.7948717948718   ,13.96349038382525   
80.42372881355932   ,-71.7948717948718   ,77.03565564254312   
327.8813559322034   ,-80.0               ,nan                 
334.0677966101695   ,-80.0               ,nan                 
68.05084745762713   ,-71.7948717948718   ,33.58115953535909   
247.4576271186441   ,-80.0               ,nan                 
284.5762711864407   ,-80.0               ,nan                 
117.54237288135594  ,-75.8974358974359   ,nan                 
12.372881355932204  ,-80.0               ,nan                 
49.49152542372882   ,-71.7948717948718   ,21.437496151508476  
37.11864406779661   ,-71.7948717948718   ,18.02114511953832   
61.864406779661024  ,-71.7948717948718   ,27.7694962118121    
358.81355932203394  ,-75.8974358974359   ,12.335215909840281  
43.30508474576271   ,-71.7948717948718   ,19.480489602362834  
74.23728813559322   ,-71.7948717948718   ,44.13683047983417   
86.61016949152543   ,-75.8974358974359   ,nan                 
142.28813559322035  ,-80.0               ,nan                 
30.932203389830512  ,-71.7948717948718   ,16.957698453585643  
80.42372881355932   ,-80.0               ,nan                 
365.0               ,-75.8974358974359   ,12.395383906699783  
216.52542372881356  ,-75.8974358974359   ,nan                 
352.6271186440678   ,-75.8974358974359   ,12.410948874460992  
222.71186440677968  ,-75.8974358974359   ,nan                 
259.8305084745763   ,-80.0               ,nan                 
228.89830508474577  ,-80.0               ,nan                 
148.47457627118644  ,-75.8974358974359   ,nan                 
296.9491525423729   ,-75.8974358974359   ,nan                 
92.79661016949153   ,-80.0               ,nan                 
173.22033898305085  ,-80.0               ,nan                 
228.89830508474577  ,-75.8974358974359   ,nan                 
