Days                ,Latitudes           ,Spans               
74.23728813559322   ,-75.8974358974359   ,46.69568281910141   
303.135593220339    ,-80.0               ,26.880360750317298  
309.3220338983051   ,-80.0               ,20.176021215914798  
6.186440677966102   ,-75.8974358974359   ,12.158324464167533  
74.23728813559322   ,-80.0               ,56.53278160541723   
24.74576271186441   ,-75.8974358974359   ,13.974546303565356  
49.49152542372882   ,-75.8974358974359   ,20.527370765243454  
61.864406779661024  ,-75.8974358974359   ,27.15492214267953   
55.67796610169492   ,-75.8974358974359   ,23.225922902224937  
296.9491525423729   ,-80.0               ,42.56859823637984   
37.11864406779661   ,-80.0               ,15.298612161782172  
61.864406779661024  ,-80.0               ,29.39795304895827   
321.6949152542373   ,-80.0               ,13.94872492656578   
43.30508474576271   ,-80.0               ,17.435743860967314  
18.559322033898304  ,-80.0               ,12.040482229656794  
12.372881355932204  ,-75.8974358974359   ,12.529903429914112  
49.49152542372882   ,-80.0               ,20.639260540149497  
55.67796610169492   ,-80.0               ,24.425683504830427  
43.30508474576271   ,-75.8974358974359   ,18.55247618928329   
30.932203389830512  ,-75.8974358974359   ,15.178807532810112  
346.4406779661017   ,-80.0               ,11.999999828392921  
340.25423728813564  ,-80.0               ,11.999999830118336  
0.0                 ,-75.8974358974359   ,11.999999821540362  
315.5084745762712   ,-80.0               ,16.421407467089775  
68.05084745762713   ,-80.0               ,37.33974108621035   
68.05084745762713   ,-75.8974358974359   ,33.643991866583626  
24.74576271186441   ,-80.0               ,12.778032768868508  
327.8813559322034   ,-80.0               ,12.470305632716503  
352.6271186440678   ,-80.0               ,11.999999822923206  
6.186440677966102   ,-80.0               ,11.999999821520035  
30.932203389830512  ,-80.0               ,13.821729104798845  
12.372881355932204  ,-80.0               ,11.999999825152472  
315.5084745762712   ,-75.8974358974359   ,57.990469038603315  
37.11864406779661   ,-75.8974358974359   ,16.846557653307325  
327.8813559322034   ,-75.8974358974359   ,18.822694880032863  
334.0677966101695   ,-75.8974358974359   ,14.627753137395052  
321.6949152542373   ,-75.8974358974359   ,29.547881288317402  
340.25423728813564  ,-75.8974358974359   ,12.762555039726672  
365.0               ,-80.0               ,11.999999824877769  
0.0                 ,-71.7948717948718   ,13.462081133977225  
24.74576271186441   ,-71.7948717948718   ,15.546025390285218  
74.23728813559322   ,-71.7948717948718   ,42.14511268580348   
352.6271186440678   ,-75.8974358974359   ,11.99999982169572   
30.932203389830512  ,-71.7948717948718   ,16.268475777177283  
18.559322033898304  ,-71.7948717948718   ,14.618097497331684  
49.49152542372882   ,-71.7948717948718   ,20.601219878922695  
68.05084745762713   ,-71.7948717948718   ,32.2558809107549    
80.42372881355932   ,-71.7948717948718   ,69.38897275649272   
61.864406779661024  ,-71.7948717948718   ,26.689037314597115  
358.81355932203394  ,-80.0               ,11.99999982151578   
334.0677966101695   ,-80.0               ,nan                 
55.67796610169492   ,-71.7948717948718   ,23.11777730993003   
0.0                 ,-80.0               ,nan                 
6.186440677966102   ,-71.7948717948718   ,13.591491966678808  
346.4406779661017   ,-75.8974358974359   ,12.174834047760601  
18.559322033898304  ,-75.8974358974359   ,nan                 
37.11864406779661   ,-71.7948717948718   ,17.294294290032184  
290.7627118644068   ,-80.0               ,nan                 
247.4576271186441   ,-80.0               ,nan                 
80.42372881355932   ,-75.8974358974359   ,nan                 
